username,author_id,conversation_id,created_at,hashtags,mentions,like_count,quote_count,reply_count,retweet_count,retweet,reply,quote,reply_settings,source,text
n_arthaud,1003575248,1444013496119791624,2021-10-01T18:57:00.000Z,['Sarkozy'],['n_arthaud'],0,0,0,242,True,False,False,everyone,Twitter for Android,RT @n_arthaud: #Sarkozy est il toujours d’accord avec Sarkozy ? https://t.co/9fXRH0AO81
n_arthaud,1363474701436207109,1443646840424050691,2021-09-30T18:40:03.000Z,"['BumblingProgrammingDad', 'pythoncode', 'twitterdev']",,4,0,3,0,False,False,False,everyone,Twitter Web App,"This is really sad.

I am posting this tweet to check if some Python code works.  

#BumblingProgrammingDad
#pythoncode 
#twitterdev"
n_arthaud,1003575248,1443603082970009604,2021-09-30T15:46:10.000Z,['Sarkozy'],,890,6,18,242,False,False,False,everyone,Twitter for iPhone,#Sarkozy est il toujours d’accord avec Sarkozy ? https://t.co/9fXRH0AO81
n_arthaud,263744389,1443159480334798849,2021-09-29T10:23:27.000Z,['twitterDev'],,1,0,0,0,False,False,False,everyone,Twitter Web App,"Excited to be working on my pet project again.

Spoiler: all of you, my Twitter friends, will have fun using it😉

Teasers &amp; sneak peeks are here to come but a bit later 🤞

#twitterDev"
n_arthaud,1003575248,1443156542237335558,2021-09-29T10:11:46.000Z,"['Covid', 'Macron']",,112,6,2,76,False,False,False,everyone,Twitter for iPhone,"5700 lits d'hospitalisation fermés en 2020. En plein #Covid-19 #Macron a poursuivi la grande saignée continuant de sacrifier la santé publique sur l'autel des profits. Et ces criminels voudraient faire porter le chapeau aux soignants. Révoltant.
https://t.co/xlPZnp7KL5"
n_arthaud,1003575248,1443115726584393728,2021-09-29T07:29:35.000Z,['Allemagne'],"['LutteOuvriere', 'n_arthaud', 'TV5MONDE']",0,0,0,6,True,False,False,everyone,Twitter for iPhone,"RT @LutteOuvriere: @n_arthaud sur @TV5MONDE :
Le ""couple franco-allemand"" après les élections en #Allemagne ? Toujours la guerre économique…"
n_arthaud,1003575248,1442951729381736453,2021-09-28T20:37:55.000Z,['migrants'],"['LutteOuvriere', 'n_arthaud', 'TV5MONDE']",0,0,0,28,True,False,False,everyone,Twitter for iPhone,"RT @LutteOuvriere: @n_arthaud sur @TV5MONDE :
Comment concilier accueil des #migrants et respect des travailleurs ""nationaux"" ?
👉 Ce ne son…"
n_arthaud,1003575248,1442951705767792641,2021-09-28T20:37:50.000Z,,"['LutteOuvriere', 'n_arthaud', 'TV5MONDE']",0,0,0,15,True,False,False,everyone,Twitter for iPhone,"RT @LutteOuvriere: @n_arthaud sur @TV5MONDE :
Qu'est-ce qui vous distingue des candidatures du PCF ou du NPA ? Qu'est-ce qu'être communiste…"
n_arthaud,1003575248,1442951672880250881,2021-09-28T20:37:42.000Z,"['Zemmour', 'MarineLePen']","['LutteOuvriere', 'n_arthaud', 'TV5MONDE']",0,0,0,15,True,False,False,everyone,Twitter for iPhone,"RT @LutteOuvriere: @n_arthaud sur @TV5MONDE :
Je combats #Zemmour, #MarineLePen : ce sont des ennemis des travailleurs, c'est le poison de…"
n_arthaud,1003575248,1442913554940657665,2021-09-28T18:06:14.000Z,"['grève', 'éboueurs', 'Marseille', 'essentiels']",,123,4,3,43,False,False,False,everyone,Twitter for iPhone,"Solidaire de la #grève des #éboueurs de #Marseille. Ils font un métier pénible, sont mal payés. Et il faudrait qu’ils bossent 28 jours de + ? On demande aux actionnaires parasites de travailler ne serait ce qu’1 heure ? Non ! Alors pas touche à ceux qui sont #essentiels !"
AnasseKazib,388972391,1444382113772539913,2021-10-02T19:21:45.000Z,,,241,3,14,38,False,False,True,everyone,Twitter for iPhone,Liberté pour les Ouïghours ! 💙 https://t.co/UtyVMDYv9V
AnasseKazib,388972391,1444369547822252034,2021-10-02T18:31:49.000Z,['Ouïghours'],['RevPermanente'],0,0,0,45,True,False,False,everyone,Twitter for iPhone,"RT @RevPermanente: [DIRECT] Plusieurs centaines de personne au rassemblement Place de la République à Paris en soutien aux #Ouïghours, inte…"
AnasseKazib,388972391,1444369492562386949,2021-10-02T18:31:36.000Z,,['RevPermanente'],0,0,0,7,True,False,False,everyone,Twitter for iPhone,"RT @RevPermanente: « Le gvt chinois opprime et massacre le peuple ouïghour dans l’indifférence totale des grandes puissances, pcq de la mêm…"
AnasseKazib,388972391,1444337116650037248,2021-10-02T16:22:57.000Z,,['laveritepradama'],0,0,0,108,True,False,False,everyone,Twitter for iPhone,RT @laveritepradama: Solidarité avec le peuple Ouïgour à Paris sur la Place de la République avec l'intervention d'Assa Traoré ✊ https://t.…
AnasseKazib,388972391,1444323431672160256,2021-10-02T15:28:34.000Z,,['EricNaulleau'],222,1,29,36,False,False,True,everyone,Twitter for iPhone,Soutenu par @EricNaulleau et des Nazis https://t.co/RuySTOVPsZ
AnasseKazib,388972391,1444322164019245056,2021-10-02T15:23:32.000Z,,['RevPermanente'],0,0,0,9,True,False,False,everyone,Twitter for iPhone,RT @RevPermanente: Le 5 octobre prochain l’intersyndicale appelle à une date de mobilisation nationale. Une échéance qui arrive tard et en…
AnasseKazib,388972391,1444321988516909058,2021-10-02T15:22:50.000Z,,,123,0,6,25,False,False,False,everyone,Twitter for iPhone,"Et de 4 ce matin 🔥🔥🔥🔥 
Merci à ces maires de petites communes, souvent paysans, ouvriers, retraités, qui soutiennent démocratiquement notre candidature. 
Soutenez-nous pour atteindre les 500 signatures sur https://t.co/8i1MbL6DBW https://t.co/2SMjd54tgn"
AnasseKazib,388972391,1444290274117701635,2021-10-02T13:16:49.000Z,"['Manifs2octobre', 'Ouïghours']",,142,2,14,29,False,False,False,everyone,Twitter for iPhone,« Liberté pour Ouïghours » 💙#Manifs2octobre #Ouïghours https://t.co/2Cc9uXPJh6
AnasseKazib,388972391,1444256889798266881,2021-10-02T11:04:13.000Z,,,42,0,7,7,False,False,False,everyone,Twitter for iPhone,"🔴 Suppression de la figure présidentielle et de cette chambre réactionnaire qu’est le Sénat. 
🔴 Le plafonnement du salaire des élus à la hauteur du salaire moyen, ainsi que la possibilité de révocation des élus à tout moment.
🔴 Limitation du nombre de mandats."
AnasseKazib,388972391,1444256889798266881,2021-10-02T11:04:13.000Z,['Presidentielle2022'],,41,1,2,17,False,False,False,everyone,Twitter for iPhone,C’est d’une véritable révolution que nous avons besoin pour en finir avec ce monde où on peut faire du ferme pour un bout de fromage pendant que ces profiteurs s’en sortent toujours. Mais je porterai déjà les mesures suivantes à la #Presidentielle2022 ⬇️ https://t.co/DZ9QW9cvpa
PhilippePoutou,374392774,1444380422201303043,2021-10-02T19:15:02.000Z,,,49,6,18,8,False,False,False,everyone,Hootsuite Inc.,"""Philippe Poutou, candidat du NPA à l’élection présidentielle, sera présent à la manifestation organisée autour de la centrale nucléaire du Bugey le dimanche 3 octobre à partir de 14h."" 

https://t.co/ClYIuxNSXC"
PhilippePoutou,374392774,1444258228523704320,2021-10-02T11:09:29.000Z,,"['NPA13_', 'PhilippePoutou']",0,0,0,13,True,False,False,everyone,Twitter for iPhone,"RT @NPA13_: Lundi 11 octobre 18h30 réunion publique à Marseille avec @PhilippePoutou ! 

{contactez-nous pour plus d’informations} https://…"
PhilippePoutou,374392774,1443879694366134285,2021-10-01T10:05:19.000Z,,,282,3,9,85,False,False,False,everyone,Twitter Web App,"Castex veut nous enfumer: tout augmente sauf les salaires, les retraites et les allocations ! https://t.co/E4PNX6WPY1"
PhilippePoutou,1363474701436207109,1443646840424050691,2021-09-30T18:40:03.000Z,"['BumblingProgrammingDad', 'pythoncode', 'twitterdev']",,4,0,3,0,False,False,False,everyone,Twitter Web App,"This is really sad.

I am posting this tweet to check if some Python code works.  

#BumblingProgrammingDad
#pythoncode 
#twitterdev"
PhilippePoutou,374392774,1443533764261519360,2021-09-30T11:10:43.000Z,,,215,3,4,26,False,False,False,everyone,Twitter for iPhone,"En visite de solidarité avec les grévistes de Transdev à Bailly-Romainvilliers, en lutte pour leurs conditions de travail. https://t.co/2Z6fKHgp9A"
PhilippePoutou,374392774,1443514190614904841,2021-09-30T09:52:56.000Z,['sarkozy'],,1617,16,84,234,False,False,False,everyone,Twitter for iPhone,A propos de la bonne nouvelle du jour : #sarkozy et ses emmerdements. Il n’y aurait donc pas d’immunité post-présidentielle systématique ?
PhilippePoutou,374392774,1443282010072563720,2021-09-29T18:30:20.000Z,,,44,0,2,7,False,False,False,everyone,Hootsuite Inc.,"Jeudi 30 septembre, Philippe Poutou en soutien aux grévistes de Transdev du 77 et du 95

https://t.co/nAt7LnJcjZ"
PhilippePoutou,374392774,1443235650342432773,2021-09-29T15:26:07.000Z,,,45,0,4,13,False,False,False,everyone,Hootsuite Inc.,"Visas pour les ressortissantEs du Maghreb: surenchère raciste du pouvoir (déclaration de Philippe Poutou)

https://t.co/qj8tbEiwGY"
PhilippePoutou,374392774,1443165566680829957,2021-09-29T10:47:38.000Z,,,1428,8,16,529,False,False,False,everyone,Twitter Web App,"5700 lits et 25 établissements de santé fermés en 2020: résultat des politiques ultra-libérales du gouvernement, en pleine pandémie. Les conditions d'accueil et de travail se dégradent: il faut rouvrir des lits, embaucher et augmenter les salaires ! Nos vies, pas leurs profits ! https://t.co/nPHHzm2Jbh"
PhilippePoutou,263744389,1443159480334798849,2021-09-29T10:23:27.000Z,['twitterDev'],,1,0,0,0,False,False,False,everyone,Twitter Web App,"Excited to be working on my pet project again.

Spoiler: all of you, my Twitter friends, will have fun using it😉

Teasers &amp; sneak peeks are here to come but a bit later 🤞

#twitterDev"
JLMelenchon,80820758,1444436441044590597,2021-10-02T22:57:38.000Z,"['DebatMelenchonMacron', 'OEDD']",['L_insoumission'],0,0,0,49,True,False,False,everyone,Twitter Web App,"RT @L_insoumission: 🔴 Jean-Luc Mélenchon propose un débat à Emmanuel Macron
#DebatMelenchonMacron #OEDD 
https://t.co/rSqZgRd7Nw"
JLMelenchon,80820758,1444435695087587331,2021-10-02T22:54:40.000Z,['OEED'],,51,1,3,26,False,False,False,everyone,Twitter Media Studio,"Je propose de porter le SMIC à 1 400€ net mensuel. Et pour les petites entreprises on a imaginé un mécanisme avec une caisse qu'on appellerait de solidarité ou d'entraide, qui les aiderait à embaucher.

#OEED https://t.co/thcrFm0kAu"
JLMelenchon,80820758,1444416398705364992,2021-10-02T22:48:10.000Z,['OEED'],['EmmanuelMacron'],83,1,1,35,False,False,False,everyone,TweetDeck,"@EmmanuelMacron Je considère que faire la 6e République, c'est de la réconciliation. Faire respecter le droit des pauvres, c'est de la réconciliation. Récupérer l'argent où il est, c'est de la réconciliation.  

#OEED"
JLMelenchon,80820758,1444433629023776768,2021-10-02T22:46:28.000Z,['OEED'],,122,2,4,50,False,False,False,everyone,Twitter Media Studio,"La masse des gens demandent à ce qu’on leur foute la paix avec la religion. Il y a 60 % de gens qui n’ont aucune religion dans ce pays.  

Moi j’essaie de trouver du dénominateur commun avec des propositions simples et concrètes sur les prix, les salaires, les logements. #OEED https://t.co/YvySPHLY4U"
JLMelenchon,80820758,1444416398705364992,2021-10-02T22:45:01.000Z,['OEED'],['EmmanuelMacron'],84,2,12,31,False,False,False,everyone,TweetDeck,"@EmmanuelMacron Dans notre programme, il y a la cantine bio et gratuite. On peut se mettre d'accord sur ce point avec d'autres. Mais il faut aussi se mettre d'accord sur le fait que ça signifie de faire opt-out sur les traités européens.  

#OEED"
JLMelenchon,80820758,1444416398705364992,2021-10-02T22:39:30.000Z,['OEED'],['EmmanuelMacron'],91,3,14,35,False,False,False,everyone,TweetDeck,"@EmmanuelMacron Si je suis élu président, c'est en avril. 6 mois après, c'est l'hiver. Si je suis élu, je ferai tout pour qu'il n'y ait plus une seule personne qui meurt dans la rue l'hiver suivant.  

#OEED"
JLMelenchon,80820758,1444416398705364992,2021-10-02T22:38:24.000Z,['OEED'],['EmmanuelMacron'],93,0,11,41,False,False,False,everyone,TweetDeck,"@EmmanuelMacron Si je suis élu, ma première mesure c'est de convoquer une Assemblée constituante pour faire la 6e République. La France peut se refonder en refondant ses institutions.  

#OEED"
JLMelenchon,80820758,1444416398705364992,2021-10-02T22:37:36.000Z,['OEED'],['EmmanuelMacron'],54,4,3,30,False,False,False,everyone,TweetDeck,"@EmmanuelMacron Il y a une épidémie d'obésité et de diabète dans notre pays. Il faut en finir avec la malbouffe. 

#OEED https://t.co/oT6ETvZm6O"
JLMelenchon,80820758,1444416398705364992,2021-10-02T22:36:16.000Z,['OEED'],['EmmanuelMacron'],56,1,1,31,False,False,False,everyone,TweetDeck,"@EmmanuelMacron Je veux supprimer le ministère de l'Agriculture pour le remplacer par un ministère de la Production alimentaire pour retrouver notre souveraineté alimentaire et en finir avec la malbouffe.  

#OEED https://t.co/4kjolce6sD"
JLMelenchon,80820758,1444430740733808640,2021-10-02T22:34:59.000Z,['OEED'],,218,4,39,71,False,False,False,everyone,Twitter Media Studio,"Monsieur Zemmour fait peur à plein de gens. Vous avez l’air d’oublier que dans ce pays il y a 5 ou 6 millions de personnes qui appartiennent à une religion et qui entendent dire quelqu’un sur tous les plateaux « je vais tous vous mettre dehors ». 

#OEED https://t.co/irkluxUI7q"
Fabien_Roussel,1324449588,1444307401486766084,2021-10-02T14:24:53.000Z,['ParisRoubaix'],,60,0,1,9,False,False,False,everyone,Twitter for Android,"Départ à Denain du #ParisRoubaix féminin : Victoire ! 
125 ans après la première édition les femmes font leur entrée dans l'enfer du Nord https://t.co/a6hXJUBhX6"
Fabien_Roussel,1324449588,1444286585772646400,2021-10-02T13:02:10.000Z,['LeGrandRDV'],"['Europe1', 'CNEWS', 'LesEchos']",25,0,4,18,False,False,False,everyone,Twitter for Android,Dimanche 3 octobre à 10h #LeGrandRDV @Europe1 @CNEWS @LesEchos https://t.co/11PrVJVzfA
Fabien_Roussel,1324449588,1444278819502837764,2021-10-02T12:31:18.000Z,,['LDH_Fr'],128,0,7,43,False,False,False,everyone,Twitter for Android,"Michel Tubiana vient de nous quitter. Ce grand avocat, ancien Président de la LDH a été un ardent défenseur de nos libertés et de la dignité humaine. Le PCF adresse toute son amitié aux https://t.co/TG1aEUB9eR de la @LDH_Fr avec qui nous partageons tant de combat."
Fabien_Roussel,1324449588,1443997052032192534,2021-10-01T17:51:40.000Z,,"['SoMabrouk', 'Europe1', 'CNEWS', 'Fabien_Roussel']",0,0,0,33,True,False,False,everyone,Twitter for Android,"RT @SoMabrouk: A dimanche! A à 10H sur @Europe1 et @CNEWS Notre invité:Le candidat et leader du Parti communiste @Fabien_Roussel 
-Notre so…"
Fabien_Roussel,1324449588,1443937194100543489,2021-10-01T13:53:48.000Z,,,250,4,18,90,False,False,False,everyone,Twitter for Android,"Aux côtés de retraités qui manifestent aujourd'hui à Lille et dans toute la France. 

Mon engagement : pas une seule pension en dessous de 1200 euros ! https://t.co/2DbF9h1c5j"
Fabien_Roussel,1324449588,1443884073995444224,2021-10-01T10:22:43.000Z,,,306,1,14,135,False,False,False,everyone,Twitter for Android,"Connaissez-vous les ""bienfaits de la libre concurrence"" dans le secteur de l’énergie ?
C’est +21,4% d’augmentation des tarifs de l’électricité depuis 2010. 
Nous au pouvoir, nous nationaliserons le secteur de l’énergie et diviserons par 2 le prix de l’électricité. https://t.co/yiclZIRjwb"
Fabien_Roussel,1324449588,1443668980795908099,2021-09-30T20:08:01.000Z,"['gaz', 'Castex']","['LCI', 'JeanCASTEX']",0,0,0,59,True,False,False,everyone,Twitter for Android,"RT @LCI: 🔴🗣️ ""On pouvait dès demain baisser de 30% les factures de #gaz et d'électricité."" Annonces de Jean #Castex (@JeanCASTEX) dans #LE2…"
Fabien_Roussel,1324449588,1443654615539519489,2021-09-30T19:17:06.000Z,['Castex'],['LCI'],54,1,0,24,False,False,False,everyone,Twitter Web App,"Il faut un service public de l'énergie. Il faut nationaliser EDF et ENGIE car cette privatisation, elle coûte cher à la France. @LCI #Castex https://t.co/xpGXNLSFci"
Fabien_Roussel,1324449588,1443654615539519489,2021-09-30T19:10:56.000Z,['Castex'],,154,3,5,65,False,False,False,everyone,Twitter Web App,57% de hausse du prix du gaz depuis le début de l'année. Je suis en colère. Ce sont des seigneurs enfermés dans leur château à l'Elysée #Castex https://t.co/tpm2cgAwqp
Fabien_Roussel,1363474701436207109,1443646840424050691,2021-09-30T18:40:03.000Z,"['BumblingProgrammingDad', 'pythoncode', 'twitterdev']",,4,0,3,0,False,False,False,everyone,Twitter Web App,"This is really sad.

I am posting this tweet to check if some Python code works.  

#BumblingProgrammingDad
#pythoncode 
#twitterdev"
larrouturou,18578222,1444366133772144646,2021-10-02T18:18:15.000Z,,"['larrouturou', 'EPhilippe_LH']",0,0,0,36,True,False,False,everyone,Twitter for iPhone,"RT @larrouturou: ""La seule solution"" serait donc de baisser les retraites @EPhilippe_LH? Non. 

On peut aussi créer des emplois et remplir…"
larrouturou,18578222,1444365806566092803,2021-10-02T18:16:57.000Z,,"['laRadioNova', 'larrouturou']",0,0,0,31,True,False,False,everyone,Twitter for iPhone,"RT @laRadioNova: Le député européen, @larrouturou , lance un appel au rassemblement des gauches, en direct sur Radio Nova.
Il est candidat…"
larrouturou,18578222,1444213993191714819,2021-10-02T08:13:42.000Z,,"['dominique_meda', 'lemondefr']",0,0,0,44,True,False,False,everyone,Twitter for iPhone,"RT @dominique_meda: « Pour faire face au changement climatique, nous aurons besoin de plus de travail humain » – via @lemondefr  https://t.…"
larrouturou,18578222,1443931115601989635,2021-10-01T13:29:39.000Z,,['RemyBuisine'],0,0,0,5441,True,False,False,everyone,Twitter for iPhone,"RT @RemyBuisine: Ce soir à Paris, le retour des longues files d’attente pour les distributions alimentaires en cette rentrée universitaire.…"
larrouturou,18578222,1443896416133390336,2021-10-01T11:11:46.000Z,,,58,2,4,38,False,False,True,everyone,Twitter Web App,"L'hiver approche, les tarifs du gaz explosent... et le gouvernement choisit de diminuer le revenu de plus d'un million de chômeurs de 17%. Ils touchent 800 euros par mois.

Son objectif, faire plus de 2,3 milliards d’euros d'économies. https://t.co/NxQuvHIxPg"
larrouturou,18578222,1443868343535128629,2021-10-01T10:25:37.000Z,,,17,0,2,10,False,False,False,everyone,Twitter Web App,"Pour une victoire des gauches et des écologistes en 2022, signez l'appel de la Primaire Populaire! 👇 https://t.co/4FfrUH6Erd"
larrouturou,18578222,1443868343535128629,2021-10-01T09:20:13.000Z,,"['armelhemme', 'laRadioNova']",67,5,6,33,False,False,False,everyone,Twitter Media Studio,"Oui, s'il y a 5 candidats à gauche à la présidentielle, les Français n'iront pas voter. Et dans quel état sera la planète, la cohésion sociale et l'Europe dans 5 ou 10 ans?

On ne peut pas se permettre d'attendre.

J'étais ce matin au micro d'@armelhemme sur @laRadioNova 👇 https://t.co/zTQESyZTCJ"
larrouturou,18578222,1443812647913369604,2021-10-01T05:38:54.000Z,,['laRadioNova'],12,0,0,4,False,False,True,everyone,Twitter for iPhone,Rendez-vous dans quelques minutes sur @laRadioNova 🎙 https://t.co/6ztjh6MyBL
larrouturou,1363474701436207109,1443646840424050691,2021-09-30T18:40:03.000Z,"['BumblingProgrammingDad', 'pythoncode', 'twitterdev']",,4,0,3,0,False,False,False,everyone,Twitter Web App,"This is really sad.

I am posting this tweet to check if some Python code works.  

#BumblingProgrammingDad
#pythoncode 
#twitterdev"
larrouturou,18578222,1443578568550744070,2021-09-30T14:08:45.000Z,,,40,1,3,21,False,False,True,everyone,Twitter for iPhone,"Mais pour changer les modes de scrutin et le poids de chaque acteur (Président, Assemblée, Citoyens…) il faut arriver à l’Elysée pour organiser une Conférence Constituante &amp; un référendum. Pour y parvenir, il faut une candidature commune grâce à la https://t.co/CYNVHRnoNG https://t.co/mEX1akuYey"
Anne_Hidalgo,26073581,1444425960888152064,2021-10-02T22:15:59.000Z,['ParisRespire'],['Paris'],0,0,0,18,True,False,False,everyone,Twitter for iPhone,"RT @Paris: #ParisRespire | Comme chaque premier dimanche du mois, demain, le centre de Paris et l'avenue des Champs-Elysées sont piétons !…"
Anne_Hidalgo,26073581,1444417198601248771,2021-10-02T21:41:10.000Z,,"['carine_rolland', 'Mairiedu20']",0,0,0,7,True,False,False,everyone,Twitter for iPhone,RT @carine_rolland: Performance épique et aquatique à la piscine Georges Vallerey @Mairiedu20 sous la houlette de la DJ Leslie Barbara Butc…
Anne_Hidalgo,26073581,1444409431417147393,2021-10-02T21:10:18.000Z,['NuitBlanche'],"['NBParis', 'carine_rolland']",131,24,103,27,False,False,False,everyone,Twitter for iPhone,"🌙 À l’occasion de la 20e #NuitBlanche, nous lancerons prochainement un vote des Parisiennes et des Parisiens pour décider de la date des éditions à venir : en automne, en hiver ou en été ? Ce sera à vous de décider ! 💬
@NBParis @carine_rolland https://t.co/0RSdNGzizq"
Anne_Hidalgo,26073581,1444409052247642124,2021-10-02T21:08:48.000Z,,['carine_rolland'],0,0,0,10,True,False,False,everyone,Twitter for iPhone,RT @carine_rolland: Grandiose et émouvante performance signée Mohamed El Khatib et Alban de la Sibone au vélodrome Jacques Anquetil @Mairie…
Anne_Hidalgo,26073581,1444408311021985794,2021-10-02T21:05:51.000Z,,"['NBParis', 'AlbindelaSimone']",17,0,3,7,False,False,False,everyone,Twitter for iPhone,"Pour cette @NBParis, Mohamed El Khatib, Pauline Lavogez et @AlbindelaSimone investissent le vélodrome Jacques Anquetil pour un hommage tout en poésie aux cyclistes du Vélo-club des vétérans parisiens ! Magnifique ! 🚴‍♂️🚴‍♀️ 🎶 https://t.co/ZpIKz4dSXF"
Anne_Hidalgo,26073581,1444405766685855745,2021-10-02T20:55:45.000Z,['nuitblanche'],['philharmonie'],0,0,0,13,True,False,False,everyone,Twitter for iPhone,"RT @philharmonie: La Nuit des percussions en Grande Salle Pierre Boulez avec l'Ensemble Puspawarna de Gamelan balinais. #nuitblanche
Musiqu…"
Anne_Hidalgo,26073581,1444390550803726339,2021-10-02T19:55:17.000Z,,"['carine_rolland', 'Anne_Hidalgo', 'EPierreMarie', 'PierreRabadan', 'JKTM19', 'Karim_Ziady', 'SCharnoz']",0,0,0,9,True,False,False,everyone,Twitter for iPhone,RT @carine_rolland: Avec @Anne_Hidalgo @EPierreMarie @PierreRabadan @JKTM19 @Karim_Ziady @SCharnoz au coeur du Bois de Vincennes pour décou…
Anne_Hidalgo,26073581,1444384860668301313,2021-10-02T19:32:40.000Z,"['NuitBlanche2021', '18e']",['celine_hervieu'],0,0,0,8,True,False,False,everyone,Twitter for iPhone,"RT @celine_hervieu: Une grande réussite cette #NuitBlanche2021 des tout petits dans le #18e ! Musique, dessins et éveil culturel pour les e…"
Anne_Hidalgo,26073581,1444384669848453120,2021-10-02T19:31:55.000Z,['Droitshumains'],"['JeanLucRomero', 'Anne_Hidalgo', 'Paris']",0,0,0,5,True,False,False,everyone,Twitter for iPhone,"RT @JeanLucRomero: 🙏🙏🙏
Merci @Anne_Hidalgo !
@Paris défend les #Droitshumains, le droit de vivre et d’être respectés dans leur intégrité de…"
Anne_Hidalgo,26073581,1444382014958972932,2021-10-02T19:21:22.000Z,['NuitBlanche2021'],['afpfr'],0,0,0,20,True,False,False,everyone,Twitter for iPhone,"RT @afpfr: La 20e édition de la #NuitBlanche2021 qui se tient ce soir dans la capitale et dans 13 villes du Grand Paris, se veut une joyeus…"
yjadot,117761523,1444375644629049346,2021-10-02T18:56:03.000Z,,"['jeunesecolosIDF', 'Jeunes_Ecolos']",0,0,0,11,True,False,False,everyone,Twitter for iPhone,"RT @jeunesecolosIDF: Les @Jeunes_Ecolos étaient aujourd'hui au sein de la marche contre le génocide Ouïghour.

Nous ne pouvons plus laisser…"
yjadot,117761523,1444358040682209286,2021-10-02T17:46:06.000Z,,"['sandraregol', 'Melanie_Vogel_']",0,0,0,40,True,False,False,everyone,Twitter for iPhone,RT @sandraregol: «La demande de justice et d'égalité dans la société ne peut être ignorée !» Une très belle tribune par @Melanie_Vogel_ et…
yjadot,117761523,1444357961137233922,2021-10-02T17:45:47.000Z,['gouvernement'],['DamienCAREME'],0,0,0,42,True,False,False,everyone,Twitter for iPhone,"RT @DamienCAREME: Ce #gouvernement est simplement irresponsable ! 
Le nucléaire est :
👉🏾 une faillite industrielle,
👉🏿 dangereux, 
👉🏽 très…"
yjadot,117761523,1444351209004015619,2021-10-02T17:18:57.000Z,['LeGrandJury'],"['RTLFrance', 'LCI', 'BSportouch']",61,2,1,30,False,False,False,everyone,Twitter for iPhone,À demain midi sur @RTLFrance et @LCI #LeGrandJury avec @BSportouch https://t.co/YbnJuK1Pa0
yjadot,117761523,1444326917096804355,2021-10-02T15:42:25.000Z,['LDH'],,78,1,4,13,False,False,True,everyone,Twitter for iPhone,"Tant de combats menés ! Les démocrates et les défenseurs des droits humains, les amoureuses et les amoureux de la liberté, des libertés sont en deuil ! Toutes mes condoléances à la famille, aux proches et à la #LDH. https://t.co/G03WLErKzh"
yjadot,117761523,1444296304327372808,2021-10-02T14:52:58.000Z,['FreeUyghurs'],,130,7,9,55,False,False,False,everyone,Twitter for iPhone,"Les libertés fondamentales ne sont pas rattachées à un pays, à une culture ou à l’histoire, les libertés fondamentales concernent l’humanité toute entière.
#FreeUyghurs https://t.co/dzxkd7RNYd"
yjadot,117761523,1444306771053588486,2021-10-02T14:22:22.000Z,"['JournéeNationaleDesSapeursPompiers', 'JNSP2021']",['EelvSecurite'],0,0,0,17,True,False,False,everyone,Twitter for iPhone,"RT @EelvSecurite: 👩🏽‍🚒 Aujourd'hui, c'est la #JournéeNationaleDesSapeursPompiers (#JNSP2021).

C'est l'occasion de remercier celles et ceux…"
yjadot,117761523,1444296304327372808,2021-10-02T13:40:47.000Z,"['Ouïghours', 'FreeUyghurs']",,562,21,58,188,False,False,False,everyone,Twitter for iPhone,"Génocide en cours, sauvons les #Ouïghours
La France, l’Europe, les marques qui ferment les yeux sur ce qui se passe en Chine doivent agir au lieu d’être complices. 
#FreeUyghurs https://t.co/pj1oMKxvZ1"
yjadot,117761523,1444269363075457024,2021-10-02T11:53:44.000Z,,"['RachelSavP', 'Melanie_Vogel_', 'yjadot']",0,0,0,60,True,False,False,everyone,Twitter for iPhone,"RT @RachelSavP: Dans cette tribune co-écrite avec @Melanie_Vogel_ , @yjadot propose des mesures concrètes et fortes pour lutter contre les…"
yjadot,117761523,1444253981316993024,2021-10-02T10:52:36.000Z,,"['GenerationsMvt', 'yjadot']",0,0,0,58,True,False,False,everyone,Twitter for iPhone,"RT @GenerationsMvt: Génération•s reçoit notre candidat à la présidence de la République, @yjadot. 
Climat, nouvelles conquêtes sociales, ég…"
EricPiolle,1137353412,1444275200275718150,2021-10-02T12:16:55.000Z,,['LDH_Fr'],38,0,1,14,False,False,True,everyone,Twitter for Android,Condoléances à sa famille et à ses proches. Poursuivons son engagement à faire de la France une nation à la hauteur de ses valeurs. @LDH_Fr https://t.co/Y1oQBPt5zH
EricPiolle,1137353412,1444222550763048964,2021-10-02T08:47:43.000Z,"['FIFA22', 'ParisRoubaix']","['mPinoe', 'amandinehenry6']",99,2,5,16,False,False,False,everyone,Twitter for Android,"Alors que @mPinoe, @amandinehenry6 et les grands noms du foot féminin entrent sur #FIFA22, le #ParisRoubaix inaugure ce jour la première course féminine de son histoire. Des petits pas pour le sport, des bonds de géants pour l'égalité !"
EricPiolle,1137353412,1443917283219447810,2021-10-01T12:34:41.000Z,['gaz'],['LCI'],0,0,0,40,True,False,False,everyone,Twitter for Android,"RT @LCI: 🔴🗣️ ""C'est une nécessité évidente à bloquer le prix du #gaz. Ce qui me frappe, c'est que rien n'est fait pour de l'essence, et que…"
EricPiolle,1363474701436207109,1443646840424050691,2021-09-30T18:40:03.000Z,"['BumblingProgrammingDad', 'pythoncode', 'twitterdev']",,4,0,3,0,False,False,False,everyone,Twitter Web App,"This is really sad.

I am posting this tweet to check if some Python code works.  

#BumblingProgrammingDad
#pythoncode 
#twitterdev"
